clientid,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,client_type,ratio
3147,region 8,branch 6,male,1920,1999,5280,29.0,1,0,leaseback,54,3360,0.636363636363636,29.0185989105922,2.6710832771,early,0.333333333333333
3148,region 5,branch 5,male,960,2001,9120,32.0,1,0,leaseback,36,2880,0.315789473684211,29.6443091683634,2.6710832771,early,0.333333333333333
3149,region 5,branch 5,male,3360,2003,7680,35.0,1,0,leaseback,54,5280,0.6875,29.7355752757362,2.6710832771,early,0.333333333333333
3150,region 6,branch 5,female,3120,2012,21600,35.0,0,0,leaseback,36,12000,0.555555555555556,36.1917497101286,2.6710832771,early,0.333333333333333
3151,region 6,branch 2,male,0,2010,17280,30.0,0,0,leaseback,54,4800,0.277777777777778,33.7926114743912,2.6710832771,early,0.333333333333333
3152,region 5,branch 6,male,0,1995,6720,33.0,1,0,leaseback,36,6048,0.9,27.1439204008969,2.6710832771,early,0.333333333333333
3153,region 7,branch 7,male,1200,2009,9600,33.0,0,0,leaseback,54,4800,0.5,33.1675230082685,2.6710832771,early,0.333333333333333
3154,region 8,branch 5,male,0,1998,5280,26.0,0,0,leaseback,36,1920,0.363636363636364,35.7814304891689,2.6710832771,early,0.333333333333333
3155,region 9,branch 4,male,960,1998,6720,39.0,0,0,leasing,36,3360,0.5,35.5393200930907,2.6710832771,early,0.333333333333333
3156,region 3,branch 2,male,960,1996,6240,37.0,0,0,leaseback,36,3360,0.538461538461538,34.4221488716443,2.6710832771,early,0.333333333333333
3157,region 5,branch 6,female,960,2009,14400,44.0,1,0,leaseback,54,6240,0.433333333333333,34.2994909602786,2.6710832771,early,0.333333333333333
3158,region 10,branch 1,male,2400,2008,17760,30.0,1,0,leaseback,36,13920,0.783783783783784,29.0624374616194,2.6710832771,early,0.333333333333333
3159,region 9,branch 4,male,2880,2002,14400,33.0,0,0,leaseback,36,9600,0.666666666666667,33.6126787204298,2.6710832771,early,0.333333333333333
3160,region 6,branch 2,male,2880,2005,8640,29.0,0,0,leaseback,54,7200,0.833333333333333,33.4700693871719,2.6710832771,early,0.333333333333333
3161,region 7,branch 7,male,864,1996,8160,65.0,0,0,leaseback,36,4800,0.588235294117647,34.8201794337161,2.6710832771,early,0.333333333333333
3162,region 8,branch 5,male,0,2005,11520,38.0,0,0,leaseback,54,4800,0.416666666666667,33.7026366812626,2.6710832771,early,0.333333333333333
3163,region 8,branch 6,male,1200,2004,13920,49.0,0,0,leaseback,36,4800,0.344827586206897,36.0741805419597,2.6710832771,early,0.333333333333333
3164,region 6,branch 6,female,720,1996,7200,27.0,0,0,leaseback,36,2400,0.333333333333333,36.3028556926437,2.6710832771,early,0.333333333333333
3165,region 5,branch 5,male,0,2006,7680,30.0,0,0,leaseback,36,6912,0.9,33.6546028365258,2.6710832771,early,0.333333333333333
3166,region 8,branch 5,male,1680,1996,6720,33.0,0,0,leasing,72,6048,0.9,32.7198349712229,2.6710832771,early,0.333333333333333
3167,region 5,branch 6,male,1440,1998,5760,33.0,0,0,leaseback,36,4800,0.833333333333333,35.4428632767321,2.6710832771,early,0.333333333333333
3168,region 5,branch 5,male,0,2001,7680,31.0,0,0,leasing,36,2640,0.34375,36.0065227746663,2.6710832771,early,0.333333333333333
3169,region 8,branch 5,male,0,1997,8160,27.0,0,0,leaseback,36,1680,0.205882352941176,33.7597306840095,2.6710832771,early,0.333333333333333
3170,region 3,branch 6,male,960,1998,5280,26.0,1,0,leaseback,54,4320,0.818181818181818,28.7409912782128,2.6710832771,early,0.333333333333333
3171,region 3,branch 6,male,1440,2004,15360,23.0,0,0,leaseback,72,5280,0.34375,32.4462515077297,2.6710832771,early,0.333333333333333
3172,region 6,branch 6,male,960,2014,12000,20.0,0,0,leaseback,54,8640,0.72,32.6582916010142,2.6710832771,early,0.333333333333333
3173,region 6,branch 2,male,0,2000,6720,56.0,0,0,leasing,54,4320,0.642857142857143,32.832641664901,2.6710832771,early,0.333333333333333
3174,region 5,branch 6,male,1344,2004,4800,31.0,0,0,leaseback,72,2400,0.5,33.3168733423841,2.6710832771,early,0.333333333333333
3175,region 6,branch 5,female,0,2003,10560,41.0,0,0,leasing,90,6336,0.6,32.5024907681618,2.6710832771,early,0.333333333333333
3176,region 5,branch 2,male,1344,2007,6720,33.0,1,0,leaseback,90,5760,0.857142857142857,33.2831171699668,2.6710832771,early,0.333333333333333
3177,region 6,branch 5,male,0,1999,5280,22.0,0,0,leaseback,36,1920,0.363636363636364,36.6746298668826,2.6710832771,early,0.333333333333333
3178,region 9,branch 4,male,912,1997,2400,24.0,0,0,leaseback,36,1920,0.8,39.4103976576846,3.374,early,0.333333333333333
3179,region 6,branch 6,female,1104,2001,8160,40.0,0,0,leaseback,36,2880,0.352941176470588,37.63287802238,3.374,early,0.333333333333333
3180,region 9,branch 4,male,1200,2001,6720,23.0,0,0,leaseback,72,2400,0.357142857142857,36.7194374131512,3.374,early,0.333333333333333
3181,region 5,branch 5,female,0,2000,6240,60.0,0,0,leaseback,54,3840,0.615384615384615,37.6867589051974,3.374,early,0.333333333333333
3182,region 3,branch 6,male,1200,2006,7200,29.0,0,0,leaseback,90,4800,0.666666666666667,35.6640875385987,3.374,early,0.333333333333333
3183,region 6,branch 6,female,2400,2005,11520,26.0,0,0,leaseback,90,7200,0.625,36.2962080868233,3.374,early,0.333333333333333
3184,region 6,branch 6,male,960,2002,13920,39.0,0,0,leaseback,54,3120,0.224137931034483,36.4821257190261,3.374,early,0.333333333333333
3185,region 8,branch 6,male,1440,1999,12000,32.0,0,0,leaseback,90,4080,0.34,36.3579100872999,3.374,early,0.333333333333333
3186,region 2,branch 5,male,1440,2003,9120,33.0,0,0,leaseback,72,6240,0.684210526315789,36.3785044951215,3.374,early,0.333333333333333
3187,region 6,branch 6,male,0,2009,9120,25.0,0,0,leaseback,90,7296,0.8,36.6753166131826,3.374,early,0.333333333333333
3188,region 6,branch 6,male,1200,2000,9600,25.0,0,0,leaseback,54,7200,0.75,37.0622932418998,3.374,early,0.333333333333333
3189,region 9,branch 4,male,0,2000,6240,35.0,0,0,leaseback,54,4992,0.8,36.387339739176,3.374,early,0.333333333333333
3190,region 5,branch 5,female,0,2007,14880,53.0,0,0,leaseback,54,9600,0.645161290322581,35.6029020557374,3.374,early,0.333333333333333
3191,region 6,branch 6,male,1920,2000,6720,33.0,0,0,leaseback,54,3360,0.5,38.0371103855234,3.374,early,0.333333333333333
3192,region 6,branch 5,male,1680,1999,7200,29.0,0,0,leasing,54,5760,0.8,35.4561094672899,3.374,early,0.333333333333333
3193,region 9,branch 4,female,1920,2007,14400,59.0,0,0,leaseback,54,11520,0.8,36.8126670449668,3.374,early,0.333333333333333
3194,region 6,branch 5,male,720,2003,8640,28.0,0,0,leasing,54,4800,0.555555555555556,36.3936550748168,3.374,early,0.333333333333333
3195,region 6,branch 5,male,816,1995,5760,48.0,1,0,leaseback,54,4320,0.75,36.824298159952,3.374,early,0.333333333333333
3196,region 9,branch 4,male,576,1995,6000,31.0,0,0,leasing,54,4800,0.8,36.2913189580516,3.374,early,0.333333333333333
3197,region 8,branch 5,male,0,2006,11520,28.0,0,0,leaseback,54,5040,0.4375,34.7822171714541,3.374,early,0.333333333333333
3198,region 6,branch 5,male,960,2006,17280,33.0,0,0,leaseback,54,3120,0.180555555555556,36.0734717058488,3.374,early,0.333333333333333
3199,region 10,branch 1,male,499,2006,9120,25.0,0,0,leaseback,72,3840,0.421052631578947,36.61590103746,3.374,early,0.333333333333333
3200,region 6,branch 6,female,0,2008,12960,28.0,0,0,leaseback,54,7680,0.592592592592593,37.0553252398797,3.374,early,0.333333333333333
3201,region 10,branch 5,male,1920,2006,19200,35.0,0,0,leaseback,54,12000,0.625,35.089090457473,3.374,early,0.333333333333333
3202,region 2,branch 6,male,1200,2008,6720,24.0,0,0,leaseback,54,5280,0.785714285714286,35.8700945052247,3.374,early,0.333333333333333
3203,region 6,branch 3,male,960,2001,12000,29.0,0,0,leaseback,72,9600,0.8,35.5003401758696,3.374,early,0.333333333333333
3204,region 2,branch 3,male,1200,2001,7200,29.0,1,0,leaseback,90,6000,0.833333333333333,34.9846941258115,3.374,early,0.333333333333333
3205,region 4,branch 3,male,1200,2003,10080,34.0,0,0,leasing,72,5280,0.523809523809524,36.82775161184,3.374,early,0.333333333333333
3206,region 6,branch 3,male,1056,2007,15840,48.0,0,0,leaseback,90,7680,0.484848484848485,36.3667801128921,3.374,early,0.333333333333333
3207,region 2,branch 3,male,768,1998,6720,25.0,0,0,leasing,90,3840,0.571428571428571,36.2158085055044,3.374,early,0.333333333333333
3208,region 6,branch 3,male,1440,2004,9120,38.0,0,0,leaseback,72,5760,0.631578947368421,37.3410812418465,3.374,early,0.333333333333333
3209,region 2,branch 3,male,1920,2005,24960,36.0,0,0,leaseback,72,12000,0.480769230769231,35.9047295402069,3.374,early,0.333333333333333
3210,region 3,branch 3,female,576,2002,16320,27.0,0,0,leaseback,72,5760,0.352941176470588,36.0474832708062,3.374,early,0.333333333333333
3211,region 6,branch 3,male,2467,2004,18240,57.0,0,0,leaseback,90,7200,0.394736842105263,34.7543369528358,3.374,early,0.333333333333333
3212,region 6,branch 3,male,1200,2004,19649,41.0,0,0,leasing,90,8160,0.415280898735873,35.6155053812786,3.374,early,0.333333333333333
3213,region 7,branch 7,male,1200,2010,4560,36.0,0,1,leaseback,18,2400,0.526315789473684,35.9708627288453,2.6710832771,early,0.333333333333333
3214,region 7,branch 7,male,806,2000,6720,25.0,1,0,leaseback,18,4560,0.678571428571429,38.0409658448678,2.6710832771,early,0.333333333333333
3215,region 8,branch 6,male,4800,2012,14400,28.0,1,1,leaseback,18,11520,0.8,31.1541299781517,2.5305,early,0.333333333333333
3216,region 10,branch 1,male,1680,1999,5760,40.0,0,1,leaseback,18,2400,0.416666666666667,37.9494202643088,3.374,early,0.333333333333333
3217,region 6,branch 2,male,0,1997,7680,42.0,0,1,leaseback,36,2880,0.375,39.2144165891737,3.374,early,0.333333333333333
3218,region 5,branch 2,male,0,2007,7680,25.0,1,1,leaseback,9,4800,0.625,36.9128425271488,3.374,early,0.333333333333333
3219,region 5,branch 6,female,720,1999,4800,26.0,0,1,leaseback,18,2400,0.5,41.2445007081903,3.374,early,0.333333333333333
3220,region 5,branch 6,male,1104,1998,6720,57.0,0,1,leaseback,18,4800,0.714285714285714,40.8281856336165,3.374,early,0.333333333333333
3221,region 5,branch 2,male,0,2007,7680,25.0,0,0,leaseback,9,3360,0.4375,38.9650435301144,3.374,early,0.333333333333333
3222,region 5,branch 5,male,1440,2001,9600,28.0,1,0,leaseback,36,4320,0.45,35.709670232799,3.374,early,0.333333333333333
3223,region 6,branch 5,male,1440,1999,5760,33.0,1,0,leaseback,36,4608,0.8,29.3577424259828,2.5305,early,0.333333333333333
3224,region 9,branch 4,male,720,1994,3360,39.0,0,0,leasing,36,2640,0.785714285714286,38.2366517166064,3.374,early,0.333333333333333
3225,region 5,branch 6,female,720,1996,3240,29.0,0,0,leaseback,36,1920,0.592592592592593,35.3344635449982,3.374,early,0.333333333333333
3226,region 9,branch 4,male,720,2002,2880,29.0,0,0,leaseback,9,2160,0.75,46.0273051613521,3.374,early,0.333333333333333
3227,region 5,branch 6,male,1440,2001,9600,28.0,0,0,leaseback,18,1920,0.2,42.2404718535394,3.374,early,0.333333333333333
3228,region 7,branch 7,female,1200,2003,13824,38.0,0,0,leaseback,9,4800,0.347222222222222,39.5488483860273,3.374,early,0.333333333333333
3229,region 6,branch 5,male,720,1993,5760,64.0,0,0,leaseback,36,2400,0.416666666666667,37.1454201054944,3.374,early,0.333333333333333
3230,region 8,branch 5,male,1200,1998,5760,29.0,0,0,leaseback,18,2400,0.416666666666667,39.9576566606384,3.374,early,0.333333333333333
3231,region 10,branch 1,male,576,1998,4800,23.0,0,0,leaseback,36,2400,0.5,36.4510471717267,3.374,early,0.333333333333333
3232,region 3,branch 6,male,816,1996,4080,38.0,0,0,leaseback,36,2400,0.588235294117647,38.2784397427433,3.374,early,0.333333333333333
3233,region 6,branch 5,male,1440,2005,3600,62.0,0,0,leaseback,36,2400,0.666666666666667,38.2784397427433,3.374,early,0.333333333333333
3234,region 6,branch 3,male,1440,2001,6960,40.0,0,0,leasing,54,5520,0.793103448275862,35.5619281367196,3.374,early,0.333333333333333
3235,region 9,branch 3,male,1440,1998,4760,39.0,0,0,leaseback,54,4080,0.857072986248284,36.8351567173254,3.374,early,0.333333333333333
3236,region 2,branch 3,female,864,2008,4800,24.0,0,0,leaseback,27,1920,0.4,37.9799331822893,3.374,early,0.333333333333333
3237,region 9,branch 3,male,2400,2006,26400,30.0,0,0,leaseback,54,16800,0.636363636363636,36.8946612829911,3.374,early,0.333333333333333
3238,region 6,branch 3,male,1056,2005,9600,26.0,0,0,leaseback,54,4800,0.5,36.7023783946467,3.374,early,0.333333333333333
3239,region 5,branch 5,female,0,2000,6720,28.0,0,0,leaseback,18,4800,0.714285714285714,37.1214096277955,2.6710832771,early,0.333333333333333
3240,region 3,branch 6,male,2880,2011,62400,59.0,0,0,leaseback,18,4800,0.0769230769230769,39.8539442366876,2.6710832771,early,0.333333333333333
3241,region 5,branch 5,male,0,1998,6720,32.0,0,0,leaseback,18,4800,0.714285714285714,42.2205789137445,2.6710832771,early,0.333333333333333
3242,region 8,branch 5,male,1200,2003,6240,34.0,0,0,leaseback,18,2400,0.384615384615385,40.0402009902312,2.6710832771,early,0.333333333333333
3243,region 5,branch 2,male,720,1999,4800,23.0,0,0,leaseback,18,3840,0.8,39.4944520377172,2.6710832771,early,0.333333333333333
3244,region 8,branch 6,female,960,2000,9600,45.0,0,0,leaseback,27,4800,0.5,34.1017648416331,2.6710832771,early,0.333333333333333
3245,region 3,branch 6,male,720,1999,7200,24.0,1,0,leaseback,9,1680,0.233333333333333,25.0041236910047,2.6710832771,early,0.333333333333333
3246,region 5,branch 5,male,960,1999,5760,32.0,0,0,leaseback,27,2880,0.5,34.2842011920474,2.6710832771,early,0.333333333333333
3247,region 5,branch 6,male,960,2013,23040,21.0,0,0,leaseback,18,2880,0.125,42.5108239853545,2.6710832771,early,0.333333333333333
3248,region 6,branch 5,male,4224,1992,2880,40.0,0,0,leaseback,18,2160,0.75,38.7845352711144,3.374,early,0.333333333333333
3249,region 5,branch 6,male,960,1999,5280,27.0,1,0,leaseback,18,2880,0.545454545454545,28.1347143167635,2.5305,early,0.333333333333333
3250,region 9,branch 4,male,1440,2004,7200,32.0,0,0,leaseback,18,2400,0.333333333333333,37.7026797456313,3.374,early,0.333333333333333
3251,region 7,branch 7,male,720,1996,6720,23.0,0,0,leaseback,18,1920,0.285714285714286,40.1627056391921,3.374,early,0.333333333333333
3252,region 6,branch 5,male,960,2005,9600,33.0,1,0,leaseback,9,1680,0.175,42.2656960487421,3.374,early,0.333333333333333
3253,region 7,branch 7,male,720,2002,8640,59.0,0,0,leaseback,18,1680,0.194444444444444,37.3033713872549,3.374,early,0.333333333333333
3254,region 5,branch 5,male,960,2000,8640,24.0,1,0,leaseback,36,7200,0.833333333333333,28.0226208036846,2.5305,early,0.333333333333333
3255,region 7,branch 7,male,720,2005,6720,31.0,0,0,leaseback,36,3840,0.571428571428571,38.1063647003053,3.374,early,0.333333333333333
3256,region 9,branch 4,male,960,1998,4080,67.0,0,0,leaseback,36,2880,0.705882352941177,39.2144165891737,3.374,early,0.333333333333333
3257,region 9,branch 4,male,0,2010,31200,49.0,0,0,leaseback,9,13920,0.446153846153846,37.3246744497012,3.374,early,0.333333333333333
3258,region 8,branch 5,male,2160,1997,7200,31.0,1,0,leaseback,36,6480,0.9,27.4194483057955,2.5305,early,0.333333333333333
3259,region 6,branch 5,male,0,2012,15360,38.0,0,0,leaseback,18,2400,0.15625,40.2130460264541,3.374,early,0.333333333333333
3260,region 7,branch 7,male,1200,2010,4800,61.0,0,0,leaseback,18,3840,0.8,40.4168189447682,3.374,early,0.333333333333333
3261,region 10,branch 1,male,1200,1997,7680,26.0,0,0,leaseback,9,1680,0.21875,47.4970339577036,3.374,early,0.333333333333333
3262,region 11,branch 5,male,894,2000,6000,57.0,0,0,leaseback,36,3360,0.56,36.600828395521,3.374,early,0.333333333333333
3263,region 6,branch 5,female,864,2009,9120,39.0,0,0,leaseback,36,2160,0.236842105263158,38.0434092348483,3.374,early,0.333333333333333
3264,region 5,branch 6,male,1920,2007,14400,34.0,0,0,leaseback,9,4800,0.333333333333333,50.9880709922075,3.374,early,0.333333333333333
3265,region 3,branch 5,male,2400,2015,27840,31.0,0,0,leaseback,36,7488,0.268965517241379,37.8249798449419,3.374,early,0.333333333333333
3266,region 5,branch 6,male,0,2007,6240,46.0,0,0,leaseback,36,2400,0.384615384615385,38.2784397427433,3.374,early,0.333333333333333
3267,region 6,branch 5,male,0,2012,16296,31.0,0,0,leaseback,9,7200,0.441826215022091,45.3032851914967,3.374,early,0.333333333333333
3268,region 6,branch 2,male,2400,2003,7680,38.0,0,0,leaseback,18,2880,0.375,41.8878281478571,3.374,early,0.333333333333333
3269,region 6,branch 2,male,4800,2006,32160,35.0,0,0,leaseback,36,9600,0.298507462686567,35.984669046144,3.374,early,0.333333333333333
3270,region 6,branch 5,male,1440,1996,6480,28.0,0,0,leasing,36,5040,0.777777777777778,34.471890660473,3.374,early,0.333333333333333
3271,region 8,branch 6,male,960,1996,5760,66.0,0,0,leaseback,36,3360,0.583333333333333,37.2973918697848,3.374,early,0.333333333333333
3272,region 6,branch 6,male,768,2004,3600,26.0,0,0,leaseback,18,2880,0.8,40.3320309801517,3.374,early,0.333333333333333
3273,region 8,branch 5,male,528,1998,4800,58.0,0,0,leaseback,36,2880,0.6,36.2401274906983,3.374,early,0.333333333333333
3274,region 6,branch 2,male,864,1998,5760,34.0,0,0,leasing,36,4800,0.833333333333333,38.0491516028311,3.374,early,0.333333333333333
3275,region 6,branch 2,male,1200,2000,6240,45.0,0,0,leaseback,18,1920,0.307692307692308,42.5047481082247,3.374,early,0.333333333333333
3276,region 3,branch 2,male,0,2011,7200,29.0,0,0,leaseback,36,4320,0.6,36.5305918931559,3.374,early,0.333333333333333
3277,region 7,branch 7,male,720,1999,5760,26.0,0,0,leaseback,9,1680,0.291666666666667,48.4821930959911,3.374,early,0.333333333333333
3278,region 8,branch 5,female,864,2001,3840,32.0,0,0,leaseback,18,2400,0.625,40.7267841330747,3.374,early,0.333333333333333
3279,region 8,branch 3,male,1680,2011,19200,27.0,0,0,leaseback,18,2880,0.15,41.3652161358595,3.374,early,0.333333333333333
3280,region 6,branch 3,male,1440,2001,8160,26.0,0,0,leaseback,18,1680,0.205882352941176,36.8155811894066,3.374,early,0.333333333333333
3281,region 6,branch 3,male,0,1998,6470,37.0,0,0,leaseback,18,2880,0.445098396196237,37.3259888615329,3.374,early,0.333333333333333
3282,region 8,branch 3,male,576,1996,7680,32.0,0,0,leaseback,54,6240,0.8125,36.3558098456888,3.374,early,0.333333333333333
3283,region 6,branch 3,male,3360,2005,27360,44.0,0,0,leaseback,18,14400,0.526315789473684,40.5522129450362,3.374,early,0.333333333333333
3284,region 6,branch 3,male,960,1995,7680,62.0,0,0,leaseback,36,1920,0.25,38.3935209918115,3.374,early,0.333333333333333
3285,region 10,branch 3,male,9600,2011,96000,40.0,0,0,leaseback,18,24000,0.25,41.0127856988536,3.374,early,0.333333333333333
3286,region 8,branch 3,male,552,1994,2880,34.0,0,0,leasing,54,2160,0.75,38.4975826894979,3.374,early,0.333333333333333
3287,region 2,branch 3,male,5184,2004,4560,26.0,0,0,leaseback,18,1680,0.368421052631579,37.0590131211642,3.374,early,0.333333333333333
3288,region 5,branch 3,male,1344,2003,5760,45.0,0,0,leaseback,27,2640,0.458333333333333,36.7321358926586,3.374,early,0.333333333333333
3289,region 10,branch 3,male,1680,2002,7075,35.0,0,0,leaseback,54,5760,0.814111261872456,36.0603983372881,3.374,early,0.333333333333333
3290,region 6,branch 3,male,1440,1998,6578,31.0,0,0,leaseback,18,1920,0.291896322483613,36.6767514323414,3.374,early,0.333333333333333
3291,region 6,branch 3,male,720,1998,15360,41.0,0,0,leaseback,36,5280,0.34375,36.0740726116082,3.374,early,0.333333333333333
3292,region 6,branch 3,male,1200,2004,26400,48.0,0,0,leaseback,54,10080,0.381818181818182,36.9263621616805,3.374,early,0.333333333333333
3293,region 5,branch 3,male,1440,1996,6720,25.0,0,0,leaseback,54,4800,0.714285714285714,35.6832215691855,3.374,early,0.333333333333333
