client_gender,vehicle_production_year,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,region_region 1,region_region 10,region_region 11,region_region 12,region_region 2,region_region 3,region_region 4,region_region 5,region_region 6,region_region 7,region_region 8,region_region 9,branch_branch 2,branch_branch 3,branch_branch 4,branch_branch 5,branch_branch 6,branch_branch 7,default_status,log_income,log_vehical_value,log_loan_amount
1,2010,35.0,0,0,0,90,0.5,34.6830448795756,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.574983485564092,8.881836305004146
1,1999,33.0,0,0,0,54,0.833333333333333,37.1180562487848,3.374,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,8.658692753689937,8.476371196895983
1,2008,28.0,0,0,0,54,0.78125,37.0622932418998,3.374,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.169518377455928,9.128696382935672,8.881836305004146
0,2002,61.0,0,0,0,54,0.705882352941177,37.2298394151992,3.374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.579251212010101,8.313852267398207,7.965545573129992
1,2010,28.0,0,0,0,180,0.462962962962963,34.3614235002258,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.65194452670022,8.881836305004146
1,1998,18.0,0,0,0,36,0.555555555555556,34.6948461104143,2.6710832771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.265650165580329,7.67786350067821
1,2011,29.0,1,0,0,36,0.705882352941177,33.8833245278062,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10.328755287940472,9.980448593672257
0,2005,32.0,0,0,0,90,0.641711229946524,34.2412051427925,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,9.102309627762478,8.658692753689937
1,2008,39.0,0,0,0,36,0.0904392764857881,34.8295396179644,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.100318952020064,9.829625703937673,7.426549072397305
1,2008,55.0,0,0,0,72,0.271493212669683,33.3440684171233,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10.185654444299798,8.881836305004146
1,2013,33.0,0,0,0,90,0.8,34.3158933748903,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,10.075758773476581,9.852615222162372
1,2006,42.0,0,0,0,54,0.21505376344086,34.5195833199318,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.761572768804055,9.502412792729256,7.965545573129992
1,2003,45.0,0,0,0,54,0.8,34.4609699022146,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,9.104979856318357,8.881836305004146
1,2002,35.0,0,0,0,36,0.833333333333333,34.532977336217,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,8.841014310483892,8.658692753689937
1,2010,34.0,0,0,0,36,0.352941176470588,34.1057119442525,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,9.923290179832307,8.881836305004146
1,2005,41.0,0,0,0,54,0.268817204301075,34.1718440803924,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10.195559973289201,8.881836305004146
1,1996,67.0,0,0,0,36,0.408163265306122,34.7537415263302,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,8.456168489578463,7.560080465021827
1,1999,37.0,1,0,0,54,0.87962962962963,34.2313523702673,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.55333223803211,8.425077902508432
1,2008,44.0,1,0,0,90,0.833333333333333,33.4655484642312,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.315077007294104,9.064157861798101,8.881836305004146
1,2005,21.0,0,0,0,90,0.5,34.264796115278,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.658692753689937,7.965545573129992
1,1998,32.0,0,0,0,90,0.823529411764706,37.834156596735,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.313852267398207,8.11969625295725
1,2008,28.0,1,0,0,36,0.2,40.6783490051002,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.508787170634276,9.980448593672257,8.371010681238156
1,2005,27.0,1,0,0,90,0.620915032679739,38.1062356604078,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.336936913707618,8.901638932300326,8.425077902508432
1,2008,24.0,1,0,0,36,0.802469135802469,40.1463937222573,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.560080465021827,8.958797346140274,8.738735461363474
1,2008,40.0,0,0,0,54,0.588235294117647,37.2818028070717,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.426549072397305,9.594786112860271,9.064157861798101
0,2011,49.0,0,0,0,54,0.735294117647059,38.9086545330403,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.480638923341991,9.189321004752108,8.881836305004146
1,2013,37.0,1,0,0,36,0.163398692810458,41.046458452834,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.962243464266207,9.594786112860271,7.783224016336037
1,2003,24.0,0,0,0,54,0.277777777777778,37.5665740750688,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.565264970035361,8.70748291785937,7.426549072397305
1,2013,59.0,1,0,0,180,0.526315789473684,36.20119912877,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,9.706011747970496,9.064157861798101
1,2013,37.0,0,0,0,36,0.158730158730159,39.5519734879585,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.962243464266207,9.623773649733524,7.783224016336037
1,2000,21.0,0,0,0,54,0.895061728395062,38.2611455985732,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,8.958797346140274,8.847934753328465
1,2008,32.0,0,0,0,54,0.277777777777778,38.422976388409,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,9.757305042358047,8.476371196895983
1,1999,49.0,0,0,0,36,0.5,41.8232097501162,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.1886891244442,7.495541943884256
1,1999,42.0,1,0,0,54,0.895061728395062,37.6322832319146,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,8.265650165580329,8.15478757276852
1,2009,28.0,1,0,0,90,0.65359477124183,37.5567766581909,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.426549072397305,9.594786112860271,9.169518377455928
1,2007,44.0,0,0,0,72,0.766283524904215,32.7901882672407,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.560080465021827,9.435721418230584,9.169518377455928
1,2001,63.0,0,0,0,36,0.444444444444444,35.0046417581547,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.776475789346321,7.965545573129992
1,2001,40.0,0,0,0,90,0.899653979238754,33.3784825912887,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.844480518460378,8.738735461363474
1,2002,42.0,0,0,0,36,0.666666666666667,34.1443973551784,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.815639990074331,9.469622969906265,9.064157861798101
1,2012,46.0,0,0,0,54,0.722394220846233,33.2672926552982,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.579251212010101,10.054318442238712,9.72913416539135
1,2002,33.0,0,0,1,54,0.4,24.4489989550036,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8.699514748210191,7.783224016336037
1,1997,32.0,1,0,0,72,0.787037037037037,34.0673219398477,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.068425588244111,8.55333223803211,8.313852267398207
1,2003,37.0,0,0,0,90,0.784313725490196,33.0863905344215,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.412464556066316,9.169518377455928
1,2002,36.0,0,0,0,54,0.64367816091954,29.4235642513912,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.25339986143663,8.812843433517195
1,2007,53.0,1,0,0,90,0.758928571428571,29.8948958152632,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.253227645581772,9.282847062762931,9.006999447958153
1,2006,37.0,1,0,0,54,0.540540540540541,29.8625504423136,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.272398392570047,9.091556835986216,8.476371196895983
1,2012,30.0,1,0,0,90,0.4296875,29.9275794679982,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.416378455387454,8.571681376700306
1,2013,35.0,1,0,0,54,0.700280112044818,29.7911587488447,2.6710832771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,9.5258078304359,9.169518377455928
1,2001,30.0,0,0,0,36,0.625,29.4131867342614,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,8.589699882202986,8.11969625295725
1,2004,42.0,0,0,0,36,0.583333333333333,30.0714102394973,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,8.658692753689937,8.11969625295725
1,2009,53.0,0,0,0,90,0.416666666666667,30.0515189355062,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.7745515455444085,9.351839934249883,8.476371196895983
1,2010,37.0,1,0,0,72,0.682773109243697,30.3771349458939,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.120306249272202,8.738735461363474
0,2005,36.0,0,0,0,90,0.512820512820513,30.4804318814078,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.144200569471638,8.476371196895983
1,2012,32.0,0,0,0,36,0.145348837209302,30.2846863321909,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10.404989848841234,8.476371196895983
1,2008,27.0,0,0,0,36,0.291666666666667,33.0427378200136,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,9.534161491043838,8.302017809751204
1,1995,38.0,0,0,0,36,0.237449118046133,35.4841913387178,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,8.864322722511439,7.426549072397305
1,2005,44.0,0,0,0,90,0.555555555555556,32.7210216227344,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.064157861798101,8.476371196895983
1,2003,49.0,0,0,0,90,0.486111111111111,33.5498611216105,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.090076835776092,8.841014310483892,8.11969625295725
1,2019,34.0,0,0,0,180,0.5,31.3107885594938,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.266827347520591,10.199137794637085,9.50599061407714
1,2004,58.0,0,0,0,90,0.25,32.0763374384801,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.169518377455928,7.783224016336037
1,2012,50.0,0,0,0,36,0.19047619047619,34.4634396798257,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,10.82774645405946,9.169518377455928
1,2010,22.0,1,0,0,45,0.75,28.4728806522596,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.560080465021827,9.169518377455928,8.881836305004146
1,1999,38.0,1,0,0,36,0.411764705882353,28.4128106331399,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.783224016336037,9.006999447958153,8.11969625295725
0,1999,34.0,0,0,0,36,0.4375,33.7597306840095,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.173786103901937,8.253227645581772,7.426549072397305
1,2002,36.0,0,0,0,90,0.588235294117647,33.2373392087344,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,9.006999447958153,8.476371196895983
1,2014,33.0,0,0,0,54,0.576923076923077,32.675629307735,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.560080465021827,9.43188264192342,8.881836305004146
1,2006,35.0,0,0,0,36,0.78125,33.8324435347777,2.6710832771,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.639522006701663,9.392661928770137
1,2005,27.0,1,0,0,90,0.6,31.8539836830486,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.962243464266207,9.574983485564092,9.064157861798101
1,2002,28.0,0,0,0,36,0.3125,34.4250354580213,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,8.946374826141717,7.783224016336037
1,2001,32.0,1,0,0,72,0.5,29.600571793655,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.476371196895983,7.783224016336037
0,2001,44.0,1,0,0,180,0.8,29.8605472622164,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.426549072397305,9.574983485564092,9.351839934249883
1,2011,38.0,0,0,0,36,0.131578947368421,34.547832045869,2.6710832771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.962243464266207,9.811372263628323,7.783224016336037
1,2001,21.0,0,0,0,36,0.291666666666667,34.3680537839028,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,8.658692753689937,7.426549072397305
1,2004,41.0,0,0,0,54,0.233333333333333,33.235460821262,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.476371196895983,9.574983485564092,8.11969625295725
0,2006,59.0,0,0,0,90,0.571428571428571,32.5745634971849,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,9.21830854162536,8.658692753689937
1,2005,28.0,0,0,0,36,0.375,35.6436373547581,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,9.169518377455928,8.1886891244442
1,2014,23.0,1,0,0,54,0.5,34.2391192317184,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.476371196895983,10.085809109330082,9.392661928770137
1,2006,28.0,0,0,0,54,0.761904761904762,34.2758880115815,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,9.21830854162536,8.946374826141717
1,2004,26.0,0,0,0,36,0.416666666666667,36.0741805419597,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.336936913707618,9.351839934249883,8.476371196895983
1,2005,28.0,0,0,0,54,0.578947368421053,32.3656950082164,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,9.118225083068378,8.571681376700306
1,2000,29.0,0,0,0,54,0.294117647058824,34.3181646162656,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7.140453043101158,9.006999447958153,7.783224016336037
1,2012,24.0,0,0,0,36,0.277777777777778,35.0811400693361,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.881836305004146,10.450452222917992,9.169518377455928
0,2002,38.0,1,0,0,36,0.8,28.5127389486206,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.579251212010101,8.881836305004146,8.658692753689937
1,1999,34.0,0,0,0,36,0.25,33.6952346911855,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,9.169518377455928,7.783224016336037
1,1996,30.0,0,0,0,36,0.625,32.5297924792466,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,8.946374826141717,8.476371196895983
1,2002,45.0,1,0,0,90,0.6875,29.3289439347576,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,8.946374826141717,8.571681376700306
1,2005,24.0,0,0,1,90,0.761904761904762,32.4242094734796,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.783224016336037,9.21830854162536,8.946374826141717
1,2000,45.0,0,0,0,90,0.551724137931034,32.4242094734796,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.54108193388841,8.946374826141717
0,2010,29.0,1,0,0,36,0.4,29.2368616944896,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.579251212010101,9.169518377455928,8.253227645581772
1,2014,23.0,0,0,0,54,0.3,33.4700693871719,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.476371196895983,10.085809109330082,8.881836305004146
1,2000,70.0,0,0,0,54,0.555555555555556,33.6128888007931,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.579251212010101,9.064157861798101,8.476371196895983
1,2006,66.0,1,0,0,36,0.375,30.2397092553225,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.169518377455928,8.1886891244442
1,2005,27.0,0,0,0,90,0.5,32.619207964211,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.962243464266207,9.574983485564092,8.881836305004146
1,2005,53.0,0,0,0,36,0.333333333333333,35.5308716382075,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.426549072397305,9.757305042358047,8.658692753689937
1,2001,30.0,1,0,0,72,0.384615384615385,33.6140307622419,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.436150368369428,8.738735461363474,7.783224016336037
1,2008,36.0,1,0,0,72,0.222222222222222,30.6055553620243,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.272398392570047,9.980448593672257,8.476371196895983
0,2003,54.0,0,0,0,36,0.269230769230769,36.4275831624813,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.43188264192342,8.11969625295725
0,1999,22.0,0,0,0,36,0.8,35.8515426266663,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.560080465021827,8.571681376700306,8.348537825386098
0,2012,57.0,0,0,0,54,0.22,32.7134840404375,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,10.085809109330082,8.571681376700306
1,2010,44.0,0,0,0,72,0.371052631578947,32.4924232186165,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.811372263628323,8.81996090128606
1,2004,41.0,1,0,0,72,0.576923076923077,29.5113038184013,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.560080465021827,9.43188264192342,8.881836305004146
1,2011,33.0,0,0,0,126,0.514285714285714,31.9510106090427,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.272398392570047,9.72913416539135,9.064157861798101
1,2002,52.0,0,0,0,90,0.470588235294118,32.4316431454641,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,9.006999447958153,8.253227645581772
0,2003,29.0,0,0,0,72,0.277777777777778,32.8038321765448,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.064157861798101,7.783224016336037
1,2009,39.0,0,0,0,54,0.6,32.9085050964564,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,9.72913416539135,9.21830854162536
1,2003,35.0,1,0,0,36,0.2,28.4578902870688,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.783224016336037,9.574983485564092,7.965545573129992
1,2011,23.0,0,0,0,90,0.545454545454545,32.5110877871274,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.783224016336037,9.264828557260252,8.658692753689937
1,2008,45.0,0,0,0,90,0.8,31.7769450687961,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.67786350067821,9.574983485564092,9.351839934249883
1,2011,25.0,0,0,0,54,0.714285714285714,33.8828140481909,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.643789733147672,8.812843433517195,8.476371196895983
1,2008,52.0,0,0,0,54,0.625,33.4434525012946,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.090076835776092,9.639522006701663,9.169518377455928
1,2000,52.0,0,0,0,90,0.227272727272727,32.964278124888,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.579251212010101,9.264828557260252,7.783224016336037
1,2001,44.0,0,0,0,36,0.411764705882353,36.0447897510373,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.272398392570047,9.006999447958153,8.11969625295725
0,2014,39.0,0,0,0,90,0.8,33.0923928204463,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8.476371196895983,9.862665558015873,9.639522006701663
0,2005,37.0,0,0,0,36,0.15625,35.4168854367564,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.16703787691222,9.639522006701663,7.783224016336037
0,2001,44.0,0,0,0,90,0.8,33.4964312300682,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.426549072397305,9.574983485564092,9.351839934249883
1,2013,33.0,0,0,0,54,0.526315789473684,34.8999920709206,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.272398392570047,9.811372263628323,9.169518377455928
1,2001,58.0,1,0,0,72,0.833333333333333,30.6055553620243,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.761572768804055,8.658692753689937,8.476371196895983
1,2011,28.0,0,0,0,36,0.55,33.4155535890255,2.6710832771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.476371196895983,7.878534196140362
1,2006,61.0,0,0,0,90,0.655172413793103,31.7274401799265,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.832014180505469,9.54108193388841,9.118225083068378
1,2014,35.0,1,0,0,54,0.266666666666667,28.2215700153539,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7.783224016336037,9.574983485564092,8.253227645581772
1,2007,40.0,0,0,0,54,0.263157894736842,32.2750012475779,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.11969625295725,9.118225083068378,7.783224016336037
0,2015,31.0,0,0,0,90,0.447916666666667,32.3430908770113,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.272398392570047,10.044987114809828,9.241839039035554
1,2008,55.0,0,0,0,36,0.326086956521739,34.0350801778939,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.00669522683704,9.309280319831087,8.1886891244442
1,2013,23.0,0,0,0,126,0.2,32.1451503701612,2.6710832771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.272398392570047,10.181119289134408,8.571681376700306
1,2008,24.0,0,0,0,72,0.315789473684211,33.0521831148008,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.915723448631314,9.118225083068378,7.965545573129992
1,2003,31.0,0,0,0,54,0.705882352941177,33.6758355656509,2.6710832771,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.761572768804055,9.006999447958153,8.658692753689937
1,2007,41.0,1,0,0,54,0.882352941176471,30.1023354614386,2.6710832771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.476371196895983,9.006999447958153,8.881836305004146
1,2006,31.0,0,0,0,36,0.159090909090909,35.4841913387178,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.090076835776092,9.264828557260252,7.426549072397305
1,2004,50.0,0,0,1,54,0.8,33.7657404050575,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.336936913707618,8.881836305004146,8.658692753689937
0,2000,42.0,0,0,0,36,0.583333333333333,35.6651643805276,2.6710832771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,8.658692753689937,8.11969625295725
1,2005,46.0,0,0,1,36,0.606060606060606,35.5814360048743,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.090076835776092,9.670293665368417,9.169518377455928
1,1997,26.0,0,0,0,54,0.818181818181818,33.9912565214262,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.915723448631314,8.571681376700306,8.371010681238156
1,2004,40.0,0,0,1,90,0.6,32.9262474328014,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.866933284461882,8.881836305004146,8.371010681238156
1,2013,28.0,0,0,0,126,0.571428571428571,32.9249565414167,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,9.72913416539135,9.169518377455928
1,2010,38.0,0,0,0,180,0.416666666666667,31.2679333711749,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.965545573129992,10.268130666124037,9.392661928770137
0,2004,33.0,0,0,0,36,0.6,33.0856834059413,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.662960480135946,9.169518377455928,8.658692753689937
0,1997,30.0,1,0,0,36,0.4375,34.4221488716443,2.6710832771,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.579251212010101,8.946374826141717,8.11969625295725
1,2008,30.0,0,0,0,54,0.444444444444444,33.6986634326378,2.6710832771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.11969625295725,10.16277015046621,9.351839934249883
